seller_id,total_orders,total_items,total_revenue,total_freight,avg_review_score,review_count,five_star_count,one_star_count,avg_delivery_days,delay_count,first_order_date,last_order_date,total_gmv,five_star_rate,one_star_rate,delay_rate,seller_city,seller_state
184725737946a1a938bbbd1a9e978103,3,3,359.70000000000005,43.870000000000005,4.666666666666667,3,2,0,8.0,0.0,2018-08-12 23:15:08,2018-08-21 15:56:19,403.57000000000005,66.67,0.0,0.0,maua,SP
184a67a8f9f63234d3a92340bbdb727f,8,11,268.65999999999997,208.34,3.875,8,5,1,17.285714285714285,0.0,2016-10-05 19:09:33,2017-11-08 07:52:53,477.0,62.5,12.5,0.0,joinville,SC
186cdd1b2df32caa72cfb410bba768d3,6,6,1341.45,268.28000000000003,5.0,6,6,0,8.166666666666666,0.0,2018-05-11 11:17:57,2018-08-06 13:16:55,1609.73,100.0,0.0,0.0,rio negrinho,SC
189ca3538ce9f920cacf0f982cbe223b,4,5,419.0,62.67,4.25,4,3,0,3.75,0.0,2018-06-21 19:06:28,2018-08-07 14:50:14,481.67,75.0,0.0,0.0,sao paulo,SP
18a349e75d307f4b4cc646a691ed4216,121,148,8711.53,2198.03,3.441666666666667,120,50,31,10.777777777777779,7.0,2017-08-21 12:54:37,2018-08-26 19:04:40,10909.560000000001,41.67,25.83,5.79,sao paulo,SP
18e694e0e48ed6f7aa3f24aade5fd697,31,34,701.54,504.23,4.67741935483871,31,22,0,5.387096774193548,1.0,2018-06-05 19:28:28,2018-08-26 19:07:32,1205.77,70.97,0.0,3.23,varzea paulista,SP
1900267e848ceeba8fa32d80c1a5f5a8,411,529,24982.53,8138.06,3.8366336633663365,404,201,60,12.725925925925926,42.0,2017-05-17 22:01:53,2018-08-26 20:06:40,33120.59,49.75,14.85,10.22,ibitinga,SP
191d55f7edb8524d525ed01b20fe32e8,3,3,747.0,65.8,2.3333333333333335,3,1,2,22.0,1.0,2017-11-27 23:57:41,2018-01-18 00:19:41,812.8,33.33,66.67,33.33,brasilia,DF
1927cdb9fa74f5270097f6250e8e8f34,1,1,120.0,58.92,5.0,1,1,0,,0.0,,,178.92000000000002,100.0,0.0,0.0,marilia,SP
19484c79cef6c062cb177aa4ef2fcc3c,1,1,201.9,10.16,1.0,1,0,1,21.0,1.0,2018-08-03 01:50:48,2018-08-03 01:50:48,212.06,0.0,100.0,100.0,valinhos,SP
1961c3e1272bfeceb05d0b78b5bbfdaf,3,4,896.0,49.43,3.3333333333333335,3,1,1,6.0,0.0,2018-07-28 23:32:46,2018-08-18 22:35:15,945.43,33.33,33.33,0.0,guarulhos,SP
1967a9e2ad6f51802b093147d861df58,2,2,380.0,45.760000000000005,1.0,2,0,2,,0.0,,,425.76,0.0,100.0,0.0,sao paulo,SP
1976a05ecf2996d6ffb7b5430e635fe7,8,9,1796.2,394.46000000000004,3.875,8,4,1,17.125,2.0,2017-02-25 11:11:52,2017-09-12 16:06:10,2190.66,50.0,12.5,25.0,assis,SP
1987cd4be10fe09ee50454f9c354d1c6,14,16,2877.7,257.53000000000003,4.357142857142857,14,10,1,14.857142857142858,1.0,2017-10-08 16:38:54,2018-03-02 23:16:28,3135.23,71.43,7.14,7.14,ouro fino,MG
198c7ea11960a9844b544d9bcdca860c,25,25,1733.75,491.63,3.88,25,15,5,14.0,3.0,2017-01-26 13:14:02,2017-08-22 22:19:38,2225.38,60.0,20.0,12.0,jacutinga,MG
1992f8fb6b19fcccd97ca819811e7267,1,1,28.8,11.22,1.0,1,0,1,,0.0,,,40.02,0.0,100.0,0.0,sao paulo,SP
1996942dc085d7773ba77a529b163cd0,10,10,2943.51,239.92,3.9,10,5,2,11.333333333333334,0.0,2018-05-29 21:30:08,2018-08-15 23:20:59,3183.4300000000003,50.0,20.0,0.0,pradopolis,SP
19a7c9f66ffa6452ff4b4c0cca71da27,1,1,279.0,59.74,5.0,1,1,0,25.0,0.0,2017-09-30 16:14:28,2017-09-30 16:14:28,338.74,100.0,0.0,0.0,itaipulandia,PR
19d62d484cba71963c93f0f00ab42013,1,1,139.9,22.69,4.0,1,0,0,13.0,0.0,2018-04-26 16:49:29,2018-04-26 16:49:29,162.59,0.0,0.0,0.0,gaspar,SC
19e0f40a907ec568c34bfac15de4f4a1,4,4,178.0,41.620000000000005,5.0,4,4,0,5.25,0.0,2017-01-31 11:26:49,2017-10-17 10:30:04,219.62,100.0,0.0,0.0,americana,SP
1a3df491d1c4f1589fc2b934ada68bf2,167,178,23302.7,4291.42,4.191616766467066,167,95,9,14.424050632911392,9.0,2017-04-29 20:57:32,2018-08-15 20:49:33,27594.120000000003,56.89,5.39,5.39,joinville,SC
1a6245add4353f18ed55138808906979,1,1,30.0,9.34,1.0,1,0,1,,0.0,,,39.34,0.0,100.0,0.0,sao bernardo do campo,SP
1a8e2d9c38b84a9702ac7922924b0573,1,1,80.0,17.0,5.0,1,1,0,15.0,0.0,2018-02-06 10:54:24,2018-02-06 10:54:24,97.0,100.0,0.0,0.0,araquari,SC
1a932caad4f9d804097d7f8e615baed1,20,30,4661.0,1040.45,3.9,20,10,3,8.157894736842104,3.0,2018-05-10 19:22:34,2018-08-22 18:16:55,5701.45,50.0,15.0,15.0,sao paulo,SP
1acde099eb406aa220b1169b188b42da,9,10,311.1,147.4,4.222222222222222,9,6,1,11.444444444444445,0.0,2017-09-10 22:32:14,2017-11-06 12:41:01,458.5,66.67,11.11,0.0,sao paulo,SP
1b0b0f4f95e962d6f32fe90c759d0479,2,2,139.8,23.37,5.0,2,2,0,9.0,0.0,2017-12-01 12:05:20,2018-08-16 13:45:11,163.17000000000002,100.0,0.0,0.0,sao paulo,SP
1b1ae47a313a825a7ccceb8e2e30fa9d,11,11,2243.9,246.5,3.9,10,7,2,10.1,0.0,2017-10-04 21:39:30,2018-05-07 13:37:30,2490.4,70.0,20.0,0.0,bocaiuva do sul,PR
1b45169b635ef59425637e9a33eb5fb3,7,8,308.9,110.45,4.571428571428571,7,6,0,7.428571428571429,0.0,2018-02-13 13:27:43,2018-08-15 23:04:04,419.34999999999997,85.71,0.0,0.0,maringa,PR
1b4b28463457a256e9a784ebe2a8f630,1,1,699.42,15.92,1.0,1,0,1,14.0,1.0,2018-08-07 16:49:52,2018-08-07 16:49:52,715.3399999999999,0.0,100.0,100.0,piracicaba,SP
1b4c3a6f53068f0b6944d2d005c9fc89,113,117,14760.300000000001,3031.37,4.214285714285714,112,68,9,14.13888888888889,7.0,2017-02-16 17:42:42,2018-07-26 13:09:48,17791.670000000002,60.71,8.04,6.19,sao ludgero,SC
1b61fb1f0f2185d89e9a126c498e9cc7,1,1,49.7,16.11,5.0,1,1,0,11.0,0.0,2017-06-23 07:15:39,2017-06-23 07:15:39,65.81,100.0,0.0,0.0,maringa,PR
1b65c144b17e607c0f37f10bb7dfec8d,5,5,1109.5,144.85,2.0,5,0,3,8.0,0.0,2018-05-07 20:06:49,2018-06-29 11:31:08,1254.35,0.0,60.0,0.0,rio do sul,SC
1b7e5006cb25dd23ce8686691013b121,11,11,2636.74,149.22,4.363636363636363,11,7,0,15.090909090909092,2.0,2017-09-30 12:48:45,2018-08-03 13:37:17,2785.9599999999996,63.64,0.0,18.18,sao paulo,SP
1b8356dabde1d35e17cef975c3f82730,56,61,3426.39,987.22,4.160714285714286,56,32,4,9.981818181818182,1.0,2017-02-03 16:13:58,2017-11-13 22:06:58,4413.61,57.14,7.14,1.79,sao paulo,SP
1b8b75e227c9a9c100d0c210fb6176ce,19,19,1914.8300000000002,280.78000000000003,3.3684210526315788,19,9,6,14.466666666666667,1.0,2017-01-08 20:57:29,2017-11-30 15:39:45,2195.61,47.37,31.58,5.26,sao paulo,SP
1b938a7ec6ac5061a66a3766e0e75f90,30,33,3987.6,910.23,4.3,30,18,3,11.285714285714286,1.0,2017-09-22 17:15:55,2018-08-18 18:46:34,4897.83,60.0,10.0,3.33,penapolis,SP
1bb2bdb95f4841f1bba2c0d2cd83d3c9,81,85,5002.71,1146.56,4.6375,80,63,3,11.987341772151899,6.0,2017-01-30 18:43:16,2018-08-13 11:43:17,6149.27,78.75,3.75,7.41,sao paulo,SP
1bb3812d5f0747a3ab7348f199001a10,9,9,834.4000000000001,215.17,4.888888888888889,9,8,0,12.222222222222221,0.0,2017-11-06 23:39:18,2018-08-14 19:46:25,1049.5700000000002,88.89,0.0,0.0,sao paulo,SP
1bc2e21de46adfea6b98cc96b00f3b40,3,5,1039.95,102.60000000000001,3.3333333333333335,3,0,0,16.333333333333332,0.0,2017-02-06 23:01:32,2017-05-16 10:55:20,1142.55,0.0,0.0,0.0,joinville,SC
1c129092bf23f28a5930387c980c0dfc,201,220,9553.619999999999,3035.67,4.235,200,128,15,11.29,11.0,2017-10-02 14:50:52,2018-08-11 14:36:54,12589.289999999999,64.0,7.5,5.47,sao paulo,SP
1c40343cc5d18c2d8248ac2f3366de34,21,22,2461.41,378.01,4.619047619047619,21,16,0,6.9523809523809526,2.0,2018-05-28 21:38:55,2018-08-20 21:51:20,2839.42,76.19,0.0,9.52,limeira,SP
1c56ffe0e9dea2657fc6e95b53f40b13,3,3,183.0,84.39,4.333333333333333,3,2,0,6.333333333333333,0.0,2018-07-23 11:36:26,2018-08-22 21:47:41,267.39,66.67,0.0,0.0,sao carlos,SP
1c5e4e49b9079480255b49d50aac1aa9,12,12,10173.11,889.61,4.333333333333333,12,7,1,8.333333333333334,0.0,2017-03-09 18:15:38,2018-08-05 04:43:04,11062.720000000001,58.33,8.33,0.0,santos,SP
1c68394e931a64f90ea236c5ea590300,142,171,24832.75,2896.41,3.9014084507042255,142,64,19,15.687943262411348,5.0,2017-07-15 11:56:44,2018-08-13 10:39:55,27729.16,45.07,13.38,3.52,sarandi,PR
1c742ac33582852aaf3bcfbf5893abcf,1,1,97.9,15.79,5.0,1,1,0,6.0,0.0,2018-06-22 16:07:51,2018-06-22 16:07:51,113.69,100.0,0.0,0.0,belo horizonte,MG
1c83418358f249c9d6affa52d579db0e,1,1,24.9,14.52,5.0,1,1,0,10.0,0.0,2017-04-29 06:54:41,2017-04-29 06:54:41,39.42,100.0,0.0,0.0,sao paulo,SP
1ca4bdb0cd7fc48e949bac066188ed26,4,4,1520.0,443.08,4.5,4,3,0,14.0,1.0,2018-03-22 14:08:52,2018-07-09 08:54:35,1963.08,75.0,0.0,25.0,cataguases,MG
1ca7077d890b907f89be8c954a02686a,115,137,13341.57,1659.8600000000001,2.3333333333333335,114,23,61,15.00925925925926,24.0,2017-09-15 13:53:55,2018-04-09 17:09:08,15001.43,20.18,53.51,20.87,santana de parnaiba,SP
1caf283236cd69af44cbc09a0a1e7d32,33,37,917.6,612.65,4.606060606060606,33,26,2,13.363636363636363,3.0,2017-04-07 12:07:32,2018-07-26 19:41:13,1530.25,78.79,6.06,9.09,nova iguacu,RJ
1cbcd2ee0afb3fc09963b87eb65e7e4f,1,3,90.0,40.650000000000006,5.0,1,1,0,4.0,0.0,2018-06-18 11:15:23,2018-06-18 11:15:23,130.65,100.0,0.0,0.0,curitiba,PR
1cbd32d00d01bb8087a5eb088612fd9c,11,12,1045.47,244.06,4.181818181818182,11,6,1,12.090909090909092,1.0,2018-05-10 14:32:26,2018-08-19 12:31:08,1289.53,54.55,9.09,9.09,sp / sp,SP
1cbd50a8c52e6cf8e315c5709fab386f,9,9,785.97,220.69,3.7777777777777777,9,4,1,18.444444444444443,1.0,2018-01-23 12:49:41,2018-07-20 12:28:34,1006.6600000000001,44.44,11.11,11.11,fazenda rio grande,PR
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,2,165.8,59.81,5.0,2,2,0,11.0,0.0,2018-05-06 11:15:20,2018-05-06 11:15:20,225.61,100.0,0.0,0.0,lambari,MG
1cd9e0cc1839d55516843def5600816d,5,5,825.0,101.72,5.0,5,5,0,7.4,0.0,2018-06-18 13:34:26,2018-08-19 15:43:09,926.72,100.0,0.0,0.0,sao paulo,SP
1ce3ae5a399804d1a87e706f8a813c3e,40,44,2563.0,853.69,3.75,40,19,6,14.41025641025641,4.0,2017-08-03 11:45:23,2018-08-20 14:45:48,3416.69,47.5,15.0,10.0,jaguaruna,SC
1d0646a72178a6fb37ee8082140e06ec,2,2,61.0,36.62,5.0,2,2,0,7.5,0.0,2018-07-16 14:24:22,2018-08-22 18:52:42,97.62,100.0,0.0,0.0,joinville,SC
1d0997ff06b524ce9289ffd75114ecd3,3,3,3747.0,126.57,3.6666666666666665,3,2,1,16.333333333333332,1.0,2017-01-27 16:21:48,2017-11-24 09:43:53,3873.57,66.67,33.33,33.33,recife,PE
1d139e3a3b14025640d8df1b230aace0,2,2,36.49,34.69,3.5,2,0,0,7.5,0.0,2017-09-13 12:24:18,2017-11-19 18:41:04,71.18,0.0,0.0,0.0,barrinha,SP
1d1bbb8ac1581824986f582583fff01d,4,4,166.88,59.589999999999996,3.5,4,1,1,9.0,1.0,2018-04-27 10:01:33,2018-08-24 13:59:41,226.47,25.0,25.0,25.0,indaial,SC
1d2732ef8321502ee8488e8bed1ab8cd,4,5,1148.0,80.17999999999999,3.0,4,0,1,12.0,1.0,2017-04-19 11:58:54,2018-05-03 16:46:51,1228.18,0.0,25.0,25.0,rio de janeiro,RJ
1d29dfba02015238dfbe2449a5eaa361,12,12,612.8,177.12,4.5,12,9,1,14.833333333333334,1.0,2017-02-01 09:54:31,2018-05-10 13:09:26,789.92,75.0,8.33,8.33,vicosa,MG
1d4587203296c8f4ad134dc286fa6db0,42,43,2323.2999999999997,704.24,4.285714285714286,42,25,3,8.868421052631579,2.0,2017-12-15 11:52:23,2018-08-27 19:29:28,3027.54,59.52,7.14,4.76,sao paulo,SP
1d503743d2526f03f0c2c89540ee008c,12,17,516.04,204.49,3.9166666666666665,12,6,2,10.333333333333334,1.0,2018-01-25 15:23:17,2018-07-15 12:57:22,720.53,50.0,16.67,8.33,sao paulo,SP
1d8dbc4f32378d715c717c1c1fc57bae,92,98,11315.89,2105.16,4.022222222222222,90,51,9,15.065934065934066,9.0,2017-03-20 16:41:25,2018-06-24 18:49:49,13421.05,56.67,10.0,9.78,arapongas,PR
1d953075c2f0dd990bacf27b83b330f1,1,1,59.0,19.32,5.0,1,1,0,7.0,0.0,2018-08-13 11:35:50,2018-08-13 11:35:50,78.32,100.0,0.0,0.0,belo horizonte,MG
1da366cade6d8276e7d8beea7af5d4bf,43,49,6917.589999999999,1756.14,3.9285714285714284,42,20,5,17.317073170731707,5.0,2017-02-04 17:33:35,2017-12-21 17:43:41,8673.73,47.62,11.9,11.63,uba,MG
1da3aeb70d7989d1e6d9b0e887f97c23,265,328,8823.52,4231.84,4.163498098859316,263,158,25,8.189922480620154,15.0,2017-03-04 09:55:07,2018-08-21 17:04:34,13055.36,60.08,9.51,5.66,sao paulo,SP
1dc2de47ee26a0a5b12dc14fd6dc0dea,25,27,1670.3,617.1999999999999,4.56,25,17,0,14.458333333333334,3.0,2018-02-01 09:48:31,2018-08-22 14:19:39,2287.5,68.0,0.0,12.0,ibitinga,SP
1dcfa3835714681d4ba4a93bc1e0fd41,13,15,1278.5,323.6,4.0,12,7,2,14.75,0.0,2017-07-27 09:24:18,2017-12-14 00:29:03,1602.1,58.33,16.67,0.0,birigui,SP
1dd33b8119b3cb1056ed5dc88cd0aaf4,8,8,1513.0,128.74,3.75,8,2,1,10.5,1.0,2017-11-09 13:49:13,2018-02-14 12:20:44,1641.74,25.0,12.5,12.5,sao paulo,SP
1de62b6f2fd96227629786db492433db,2,2,208.8,28.73,5.0,2,2,0,7.5,0.0,2018-06-14 21:05:33,2018-08-23 10:43:59,237.53,100.0,0.0,0.0,sp,SP
1dfe5347016252a7884b694d4f10f5c4,21,27,1693.5,436.23,3.4,20,8,6,18.55,5.0,2017-10-28 15:55:01,2018-04-08 22:20:03,2129.73,40.0,30.0,23.81,ibitinga,SP
1e26c56af8d48424e1df0140a2401f83,2,2,258.9,33.49,5.0,2,2,0,4.5,0.0,2018-06-13 20:49:57,2018-08-08 11:14:31,292.39,100.0,0.0,0.0,jaguariuna,SP
1e47d8b6546eb3a77b1acddcc9406242,1,1,149.9,16.81,1.0,1,0,1,35.0,0.0,2017-05-15 08:59:57,2017-05-15 08:59:57,166.71,0.0,100.0,0.0,campinas,SP
1e47defeeadeca0e9a18fa5a9311e735,3,3,234.12,57.5,5.0,3,3,0,11.666666666666666,0.0,2017-06-13 11:34:47,2017-07-19 16:17:11,291.62,100.0,0.0,0.0,catanduva,SP
1e483cc5c76fef08d3ca05f9a8af7d01,10,11,171.99,123.08000000000001,4.1,10,4,1,8.11111111111111,0.0,2017-02-09 15:43:30,2017-05-18 12:41:57,295.07000000000005,40.0,10.0,0.0,sao paulo,SP
1e8b33f18b4f7598d87f5cbee2282cc2,123,140,17309.06,2702.24,4.371900826446281,121,87,12,7.342105263157895,6.0,2017-11-16 13:23:12,2018-08-27 21:27:13,20011.300000000003,71.9,9.92,4.88,sao paulo,SP
1e8c6a4c538f286aee9573239740a4b4,5,5,359.7,87.12,3.8,5,2,0,7.0,0.0,2018-04-10 14:29:06,2018-08-13 23:03:46,446.82,40.0,0.0,0.0,itatiba,SP
1e9d5a33694bddb76316fd1f54734d20,2,2,318.0,150.94,4.5,2,1,0,12.0,0.0,2018-07-18 13:52:51,2018-08-17 11:12:26,468.94,50.0,0.0,0.0,jaciara,MT
1eade46fba20122dc4aefb379f8c636b,58,75,3635.37,1038.34,4.431034482758621,58,40,3,11.927272727272728,8.0,2017-02-13 00:28:28,2018-07-19 17:46:37,4673.71,68.97,5.17,13.79,sao paulo,SP
1f1bb1f0859883505541bdd6606193e5,27,29,16040.84,522.03,4.333333333333333,27,17,1,13.555555555555555,3.0,2017-04-05 21:01:30,2018-07-29 20:22:09,16562.87,62.96,3.7,11.11,sao paulo,SP
1f2eebc0e970fd3c463e4f5d9652687a,1,1,44.99,8.48,5.0,1,1,0,11.0,1.0,2018-08-09 16:06:19,2018-08-09 16:06:19,53.47,100.0,0.0,100.0,sao paulo,SP
1f50f920176fa81dab994f9023523100,1404,1931,106939.20999999999,35165.770000000004,4.132952108649035,1399,840,156,15.378864126527677,148.0,2017-04-03 22:00:31,2018-08-25 20:10:27,142104.97999999998,60.04,11.15,10.54,sao jose do rio preto,SP
1f7dfad2cb384ea4d2d7e1ffbd78c407,1,1,49.0,8.29,1.0,1,0,1,6.0,0.0,2018-05-05 13:16:14,2018-05-05 13:16:14,57.29,0.0,100.0,0.0,sao paulo,SP
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,3,531.8,100.88,5.0,3,3,0,6.666666666666667,0.0,2017-04-05 15:15:05,2018-05-07 09:12:36,632.68,100.0,0.0,0.0,venancio aires,RS
1f867308a0ce13133a4e639ff4de0c02,7,13,875.1,209.82,4.142857142857143,7,4,1,10.857142857142858,0.0,2017-09-25 12:07:37,2018-06-02 11:03:09,1084.92,57.14,14.29,0.0,curitiba,PR
1f9ab4708f3056ede07124aad39a2554,78,79,13602.73,2440.78,4.077922077922078,77,34,3,14.0,4.0,2017-01-27 18:00:27,2018-06-02 11:14:30,16043.51,44.16,3.9,5.13,tupa,SP
1fa2d3def6adfa70e58c276bb64fe5bb,1,1,6.9,9.0,1.0,1,0,1,,0.0,,,15.9,0.0,100.0,0.0,sao paulo,SP
1fbe10c70e30765ed1de86d9f7e98409,2,6,98.75,59.36,2.5,2,0,1,13.5,0.0,2018-06-21 10:09:54,2018-07-18 17:25:29,158.11,0.0,50.0,0.0,maua,SP
1fdc574883ef3b33ad41562d93f3a74a,18,18,4251.0,273.27,4.444444444444445,18,10,0,10.833333333333334,1.0,2017-11-26 23:00:00,2018-07-21 13:10:30,4524.27,55.56,0.0,5.56,limeira,SP
1fddcb7b326905d3ad5efe82187db347,1,1,92.0,13.22,1.0,1,0,1,,0.0,,,105.22,0.0,100.0,0.0,sao paulo,SP
1fe5540d7c1c37a595fefbacd5570d9e,20,25,4537.6,581.15,4.3,20,11,1,11.45,1.0,2018-08-02 15:58:56,2018-08-16 08:44:24,5118.75,55.0,5.0,5.0,paraiba do sul,RJ
1fe61aa5494bd3ae92a2c13e067c810f,1,2,537.76,100.82,4.0,1,0,0,7.0,0.0,2017-11-27 12:12:28,2017-11-27 12:12:28,638.5799999999999,0.0,0.0,0.0,santa cecilia,SC
2009a095de2a2a41626f6c6d7722678d,8,12,388.89,193.54,4.375,8,6,1,8.0,0.0,2017-03-10 12:10:11,2017-10-29 21:01:35,582.43,75.0,12.5,0.0,sao jose do rio preto,SP
2039c5e51785b5dde7cf93ccb3b7be2c,1,1,159.9,13.78,5.0,1,1,0,8.0,0.0,2018-07-16 13:00:53,2018-07-16 13:00:53,173.68,100.0,0.0,0.0,guaira,SP
204b4e07bddef3c9b317f70189135b22,1,1,73.4,14.73,5.0,1,1,0,10.0,0.0,2018-07-27 17:29:41,2018-07-27 17:29:41,88.13000000000001,100.0,0.0,0.0,borda da mata,MG
2059c39f76271d4ca3f15b5ffaccc8b8,12,12,604.9,186.39000000000001,4.5,12,7,0,8.636363636363637,0.0,2017-02-01 13:18:42,2017-09-07 20:12:30,791.29,58.33,0.0,0.0,curitiba,PR
20611af7866c6068fd5ae1f9dbe15c92,2,2,219.8,114.5,4.5,2,1,0,8.0,0.0,2018-07-14 20:11:04,2018-07-16 09:04:15,334.3,50.0,0.0,0.0,porto ferreira,SP
2063dd1b9f568df1c16741ea7d3e6adb,3,3,763.1,57.17,5.0,3,3,0,12.333333333333334,0.0,2017-03-05 20:31:56,2017-11-15 21:27:34,820.27,100.0,0.0,0.0,guarapuava,PR
2075d8cd4dd63ff12df0749a5866bb06,3,3,184.70000000000002,57.53,5.0,3,3,0,3.5,0.0,2018-08-07 14:02:28,2018-08-07 15:36:14,242.23000000000002,100.0,0.0,0.0,curitiba,PR
2078fe5066350e7d220c0ad3a3bbc6c1,1,1,29.9,38.14,2.0,1,0,0,,0.0,,,68.03999999999999,0.0,0.0,0.0,arapongas,PR
2089a6d640999f9b9141ac719b2af596,44,44,8830.82,695.12,3.727272727272727,44,25,11,19.325,6.0,2017-04-17 07:25:25,2018-06-24 22:09:28,9525.94,56.82,25.0,13.64,sao carlos,SP
20a7efa9721046319bdde5d60b6b5365,3,6,501.20000000000005,95.39,5.0,3,3,0,19.0,0.0,2018-01-08 10:50:24,2018-02-08 14:19:47,596.59,100.0,0.0,0.0,laguna,SP
20a8b0dc55da94fe74d112082427c84f,7,7,407.4,123.98,4.285714285714286,7,5,1,7.714285714285714,1.0,2018-07-31 12:54:10,2018-08-23 11:20:57,531.38,71.43,14.29,14.29,itu,SP
20b54c376b794ed028df09a3cd88e8dc,11,11,1342.95,163.6,3.0,11,3,4,20.857142857142858,2.0,2017-09-16 17:56:07,2018-06-15 14:30:59,1506.55,27.27,36.36,18.18,sao caetano do sul,SP
20cb7c2fde3e5bf10f0bbe7394e1c6a9,32,51,861.9,798.38,4.0,32,17,4,11.774193548387096,3.0,2017-03-14 19:26:29,2018-08-21 19:23:38,1660.28,53.12,12.5,9.38,andira-pr,PR
20d53aad4fe5ee93a64f8839609d3586,2,2,51.9,34.54,2.5,2,0,1,39.0,1.0,2017-11-26 10:19:20,2017-11-26 10:19:20,86.44,0.0,50.0,50.0,santa rita do sapucai,MG
20d83f3ef0e6925fd74bfd59170babf7,40,54,2903.6,653.61,4.4,40,28,3,8.65,2.0,2017-03-28 22:02:40,2018-08-28 21:10:46,3557.21,70.0,7.5,5.0,sao paulo,SP
20f0aeea30bc3b8c4420be8ced4226c0,1,1,14.9,14.52,,0,0,0,44.0,1.0,2017-02-05 19:13:56,2017-02-05 19:13:56,29.42,,,100.0,santa barbara d'oeste,SP
20fd2d2080ed85fa67fad3fcbb2c1813,1,1,85.9,19.57,1.0,1,0,1,,0.0,,,105.47,0.0,100.0,0.0,colombo,PR
2138ccb85b11a4ec1e37afbd1c8eda1f,396,429,12357.03,6069.22,3.939240506329114,395,213,58,10.855297157622738,21.0,2016-10-04 19:30:28,2018-08-28 13:28:34,18426.25,53.92,14.68,5.3,sao paulo,SP
213b25e6f54661939f11710a6fddb871,155,194,15379.5,3460.46,3.7857142857142856,154,70,23,14.96,13.0,2017-11-21 21:24:19,2018-08-14 07:49:51,18839.96,45.45,14.94,8.39,salto,SP
213fafb0ca06fb3d5886579c2565791b,3,3,189.70000000000002,27.16,2.3333333333333335,3,0,1,4.0,0.0,2018-06-14 15:23:38,2018-08-23 10:23:31,216.86,0.0,33.33,0.0,sete lagoas,MG
2156f2671501a81034d7d07f217609d0,22,22,2981.5,452.39,3.8636363636363638,22,10,3,15.2,3.0,2017-09-01 18:28:26,2018-07-26 13:59:29,3433.89,45.45,13.64,13.64,sp,SP
217f005bb37ff3aeef5b2ae1788e75ba,3,3,74.97,45.25,3.3333333333333335,3,1,1,14.0,0.0,2017-04-21 20:16:02,2017-05-10 09:00:07,120.22,33.33,33.33,0.0,osasco,SP
218d46b86c1881d022bce9c68a7d4b15,388,427,55093.28,7644.26,4.155440414507772,386,231,44,13.271052631578947,35.0,2017-01-18 14:56:47,2018-08-22 15:38:10,62737.54,59.84,11.4,9.02,ribeirao preto,SP
218f991754f360af9c2daa5e0b8e990c,14,17,3554.32,265.22,3.642857142857143,14,5,3,13.5,2.0,2017-12-18 18:19:07,2018-08-19 19:09:43,3819.54,35.71,21.43,14.29,sao paulo,SP
2199e7fe213c16213bf5d6a7eadc9a5d,25,31,4078.29,569.49,4.24,25,17,2,10.291666666666666,1.0,2017-01-28 20:09:18,2018-08-20 08:13:17,4647.78,68.0,8.0,4.0,registro,SP
21c62b998a043ebe31161d38f84929fc,4,4,750.49,90.84,4.5,4,2,0,12.5,0.0,2018-07-16 17:15:06,2018-08-08 22:21:23,841.33,50.0,0.0,0.0,fortaleza,CE
21d59342ba150175ca2aa4f8faddeca6,2,2,259.9,74.39,4.5,2,1,0,8.5,0.0,2018-08-09 11:07:40,2018-08-22 14:53:45,334.28999999999996,50.0,0.0,0.0,itaquaquecetuba,SP
21e83881401b92b49fb09a16d3852291,14,15,3588.0499999999997,594.48,4.357142857142857,14,10,1,10.583333333333334,0.0,2017-03-09 23:39:26,2018-01-29 16:16:23,4182.53,71.43,7.14,0.0,uberlandia,MG
2235cf78d3e2073a88146a9cb60f0dd0,1,1,178.99,25.77,5.0,1,1,0,14.0,0.0,2017-11-30 19:12:21,2017-11-30 19:12:21,204.76000000000002,100.0,0.0,0.0,sao paulo,SP
226b05fe067266c59c15dae208213d06,10,11,1056.9,188.68,4.5,10,8,1,9.5,0.0,2018-03-08 23:14:39,2018-04-12 16:01:28,1245.5800000000002,80.0,10.0,0.0,curitiba,PR
228e4c1a0be164f613d41c24345f9d2c,5,5,539.7,229.74,5.0,5,5,0,10.8,0.0,2018-05-07 13:31:20,2018-08-10 22:17:45,769.44,100.0,0.0,0.0,bandeirantes,PR
229c3efbfb0ea2058de4ccdfbc3d784a,121,148,15744.0,2362.57,3.625,120,50,25,10.333333333333334,2.0,2016-10-05 07:31:49,2018-08-17 15:12:27,18106.57,41.67,20.83,1.65,belo horizonte,MG
22a23e5ac7061fc538cc2a019afaaf16,1,1,95.0,14.42,3.0,1,0,0,11.0,0.0,2017-05-18 11:00:04,2017-05-18 11:00:04,109.42,0.0,0.0,0.0,belo horizonte,MG
22c32ec35d0116ef02c281798a25bf8b,4,6,119.58,90.43,3.75,4,1,0,11.0,0.0,2018-01-30 05:33:26,2018-02-22 19:15:25,210.01,25.0,0.0,0.0,maringa,PR
2305ab43e846518f58dd9d59f3f54e96,3,3,788.89,42.370000000000005,3.6666666666666665,3,2,1,11.333333333333334,0.0,2018-04-24 13:42:07,2018-06-18 14:46:06,831.26,66.67,33.33,0.0,sao paulo,SP
