order_id,review_comment_message,message_ko,order_purchase_timestamp
a908872306574c9405b29a838aee5521,Recebi somente 1 item.....faltam os 2 jogos de lençol e a compra está no site do baratheon como entrega efetuada. Peço para verificar o ocorrido e informar qusndobirei receber os itens faltantes.,1개만 받았습니다. 침대 시트 2세트와 주문 내역에는 배송 완료로 나와 있는데 아직 받지 못했습니다. 누락된 품목을 확인하고 언제 받을 수 있는지 알려주세요.,2018-07-24 17:04:52
2e203d616e144d45fd13e47098343406,"Fiz a compra dia 06/08 /2018 não no dia 16/08, era pra ter cido do entregue dia 15/08 . Estou apressada pelo produto pois já estou prestes a dar a luz. Estou na espera.
",8월 6일에 주문했는데 8월 15일에 도착해야 했습니다. 출산이 임박해서 급하게 필요한데 아직 받지 못했습니다.,2018-08-06 20:07:38
e889059fa947bfca9780a3d700b5108e,"Me enviaram o modelo de 2+2 sendo que na descrição do produto falava de 4+4. Por isso a avaliação está baixa, estou aguardando a troca....",2+2 모델을 보냈는데 제품 설명에는 4+4라고 되어 있었습니다. 그래서 평점이 낮습니다. 교환을 기다리고 있습니다.,2017-10-27 13:49:56
10498ac6120c866ce631762f4e5dc422,Até o momento não foi entregue o produto,아직 제품이 배송되지 않았습니다.,2018-05-15 20:45:24
ab4d0987c77bb6437a463c0b0af774e9,o produto até entao nao chegou nao.,아직 제품이 도착하지 않았습니다.,2018-05-14 16:12:45
1d4744e42dc6d786bbc9512601f7e49c,Não foi o que eu esperava.,기대했던 것과 다릅니다.,2017-01-14 15:41:48
eaae5bd20fb15d85aa673d9b7c0e8ca5,"Bom dia! 
Estou insatisfeita com a segunda compra, pois era para ser entregue até 27/04/2017 e até o momento não a recebi. Já terminei de pagar e a mercadoria não me foi entregue.",두 번째 구매에 매우 불만족스럽습니다. 4월 27일까지 배송되어야 했는데 아직 받지 못했습니다. 이미 결제했는데 상품을 받지 못했습니다.,2017-03-18 23:04:36
0424ec4615df28c58201d0828ac20cdd,A LOJA ENTREGOU NO PRAZO MAIS O PRODUTO NAO ERA O QUE EU ESPERA NO SITE DEU A ENTENDER QUE ERA DIFERENTE.,배송은 제때 되었지만 웹사이트에서 본 것과 다른 제품이 왔습니다.,2017-08-17 15:41:43
dcbb4f4f03f210340fce92e1f51982a0,Produto errado,잘못된 제품이 왔습니다.,2017-12-01 12:40:00
69e00d7c58b9000d1e4f8dee5b2302a5,"Não funciona a tecla do Netflix, não recomendo",Netflix 버튼이 작동하지 않아 추천하지 않습니다.,2018-04-03 13:46:23
dac46445d06a7c26842b2e8b7bc04be4,A embalagem não era a original Hydra e faltou uma borracha de vedação da tampa!,포장이 정품 Hydra 포장이 아니었고 뚜껑 실링 고무도 빠져있었습니다.,2017-12-01 11:53:35
957b2a53b998f467d33357ec24b2b467,"Por enquanto, desde que haja uma explicação plausível e o produto seja entregue.",합리적인 설명이 있고 제품이 배송되면 만족할 것 같습니다.,2018-01-10 10:54:38
1f4e50d812a6a4f1ae815a4aa6435e51,"ainda estou verificando o atendimento quando precisamos efetuar uma troca ou resolver um problema, esse é o referencial de qualquer atendimento.",교환이나 문제 해결 시 고객 서비스가 어떤지 아직 확인 중입니다. 이것이 서비스 품질의 기준이 될 것 같습니다.,2018-01-02 16:09:04
9ba2c9b0388923ffcdc4c4f3dffec0a8,Bom e rapido na entrega,배송이 좋고 빨랐습니다.,2018-07-14 22:46:54
3d04fcbde2cc394bab5c41ac0a5dbfa3,"Porem veio faltando uma peça, são dois desenhos grandes dos lados da penteadeira porem veio só um lado. Faltou o desenho da ladybug .. Ou quero peça faltante ou vou devolver... Obrigada ",한 쪽 그림이 빠져있어 실망스러웠습니다. 누락된 부품을 보내주시거나 반품하고 싶습니다.,2017-10-11 16:41:44
41479e5eeb4f7ae644e524566a85a66e,"Boa noite, informo que nao recebi o item barra fixa e paralela mista crossfit musculacao pull up bar. Qual o motivo ??? Ainda vai ser entregue ???",아직 제품을 받지 못했습니다. 언제 배송될까요?,2017-06-23 00:00:43
fa69e8d77e6f9d310a77c7dd43261ce7,Muito tempo para entrega. Embalagem horrível. O produto chegou sujo.,배송이 너무 오래 걸렸고 포장도 엉망이었습니다. 제품이 더러운 상태로 도착했습니다.,2017-03-24 12:34:32
46401f2377e0c45bb5483227a21b812c,"unica ressalva é que eu recebi o produto em um envelope dentro do envelope o produto estava dentro de um saco plastico que não estava lacrado, ficou difícil de identificar se era novo ou não.",제품이 비닐 봉투에 포장되어 있어 새 제품인지 확실하지 않았습니다.,2017-10-05 14:20:47
1ee5d17041db39cb827e197b01ff53cd,"Só achei o carteiro de muita má vontade. Moro no quarto andar, estou grávida e só estávamos eu e minha avó já idosa em casa no momento da entrega, e ele se recusou a subir. Absurdo",배달 기사님이 매우 불친절했습니다. 저는 임신 중이고 할머니와 함께 계셨는데도 불구하고 4층까지 오르기를 거부하셨습니다.,2018-04-13 19:26:46
9e9c6cc35be71fb9615d8a289dbf39d3,Não foi o que eu esperava o produto e baixa qualidade ,기대했던 것보다 제품 품질이 낮았습니다.,2017-09-26 19:17:06
0dde32a7d38a8fd9a7e5b383271a5eea,"Só recebi o controle remoto do cod.012339, feito através da Eletromassa componentes, Nota Fiscal nº 003570.
O controle do cod. 012495, não constava na embalagem da entrega. ( faltou)
Fico aguardando",주문한 제품 중 일부만 받았습니다. 나머지 제품은 아직 도착하지 않았습니다.,2018-01-22 18:47:25
369c055c7ea13627ab3d3100c5af3e8b,"Boa tarde, ainda não recebi meu pedido.",아직 주문한 제품을 받지 못했습니다.,2018-08-06 15:03:53
4bd13580e951063d19e99e60bc4d1492,Só me enviou um produto de dois comprados no mesmo pedido ...,한 번에 두 개를 주문했는데 한 개만 받았습니다.,2018-08-03 13:37:30
11e75c2a931a2968007c44bddf001102,Na descrição do produto dizia que a base do pendente também era na cor cobre. Mas os 5 que recebi a base é cor preta. ,"제품 설명에는 펜던트 받침대 색상이 구리색이라고 했지만, 받은 제품은 검정색이었습니다.",2018-03-16 11:03:07
940732b8dc54f854975ffb339263bcd6,"Paguei frete, porém não recebi meu produto, tive que retirar na agência dos correios. Acho que deveriam ter um pouco de boa vontade nas entregas e fazer o correto, entregar a mercadoria.",배송비를 지불했지만 제품이 배달되지 않아 직접 우체국에 가서 받아야 했습니다. 배송 서비스가 좋지 않았습니다.,2017-09-30 13:46:30
382cc76dffc717f6f05ce8c2fba428bc,"O bebê conforto chegou,porém a Base não chegou.",아기 안전 의자는 도착했지만 받침대는 도착하지 않았습니다.,2017-12-09 13:02:33
3495837ea2ea4a98c76ca37122b2a933,"Recebi e-mail informando ""Imprevisto durante a entrega do pedido"" sendo que não tive nenhum contato apenas e-mail automáticos quero saber o que aconteceu com a entrega e quero meu dinheiro de volta",배송 중 문제가 발생했다는 이메일을 받았지만 연락이 없었습니다. 환불을 받고 싶습니다.,2018-03-08 15:59:13
4abd25ff34f0b324cadc39a6529b05c8,"Comprei dois produtos e só recebi um, já enviei dois emails ao vendedor mas ainda não obtive resposta.",두 개의 제품을 주문했지만 한 개만 받았습니다. 판매자에게 이메일을 보냈지만 아직 답변이 없습니다.,2018-03-30 21:23:47
aa2dc936dd126536c8f2eb4dbaf37333,"Veio só as cortinas, não chegou o jogo de lençol",커튼만 도착했고 침구 세트는 도착하지 않았습니다.,2018-07-30 08:34:27
56f1d06ce4c0cf8a60c9d1af768f39de,"o meu pedido estava para ser entregue até 15/08/2018, mas até agora não recebi.",주문한 제품이 8월 15일까지 배송될 예정이었지만 아직 받지 못했습니다.,2018-07-17 15:21:10
4af4a8c73158246a4d21a91b084821b6,"sempre compro no site das lannister mais de 10 anos e nunca tive problemas. Porem essa ultima compra foi frustante, o produto estava apresentando uma cor mas veio com a tonalidade bem diferente","평소에는 만족스러웠지만, 이번에 주문한 제품의 색상이 설명과 달랐습니다.",2017-04-29 20:01:08
990dd7fbb9ecbada4647e9e05a4739d2,NÃO RECEBI AINDA O PRODUTO...AGUARDANDO.,아직 제품을 받지 못했습니다. 기다리고 있습니다.,2017-04-10 13:54:32
cab8cba54a55cc19762e10bf029dae6d,"Produto chegou rápido, mas me parece que estava mal guardado por está com manchas e sujo. (me parece que estava no estoque faz tempo).",제품은 빨리 도착했지만 오래된 재고인지 얼룩이 있고 더러워 보였습니다.,2018-06-12 14:47:30
e7c93d513c10924fe1f15a0838e4ce95,"a Pelicula chegou quebrada, sem condições de uso",필름이 깨져서 사용할 수 없는 상태로 도착했습니다.,2017-08-01 23:41:09
e6602e10c88f7439767c3edfac0b00d5,"o produto foi entregue incompleto, comprei 2 e foi entregue 1",제품이 불완전하게 배송되었습니다. 2개를 주문했는데 1개만 왔습니다.,2018-03-27 13:03:10
d0e36957b6d2a04cc21ba07f7bbad90a,Pelo o preço sabia que não era de muita qualidade mas resolvi assumir o risco... Produto razoável,가격을 보면 품질이 좋지 않을 것 같다는 걸 알고 있었지만 위험을 감수하기로 했습니다... 제품은 그저 그렇습니다.,2017-10-15 21:25:16
f1a24be96cc3d824b45822be11fede0d,Meu produto não foi entregue até hoje,제 제품이 아직 배송되지 않았습니다.,2018-04-01 18:21:45
ffce02d92a959d8894c8568d7a0f6435,AS CORES DA ESTAMPA NÃO SÃO VIBRANTES COMO NA FOTO DO SITE. É MEIO DESBOTADO E FICA MEIO DESFOCASO.,제품의 인쇄 색상이 웹사이트 사진처럼 선명하지 않습니다. 약간 바랜 것 같고 초점이 맞지 않습니다.,2017-11-07 12:23:54
a3475ffe00b0ffdf1951a56d5a6b8102,"Cortina boa, escurece bem o ambiente, só esperava que o tamanho fosse conforme descrito, comprei uma cortina de 5 metros, minha sala é 4,70 e mesmo esticando toda ainda faltou.","커튼은 괜찮습니다. 환경을 잘 어둡게 만들지만, 설명된 크기와 다르게 왔습니다. 5미터 커튼을 샀는데 4.7미터 공간에 걸어도 여전히 부족합니다.",2018-01-06 17:50:14
2dbb2d54315778065c399a7e83002a57,Eu estava esperando um de moto e veio um de bicicleta,오토바이를 기대했는데 자전거가 왔습니다.,2017-05-06 22:26:44
767ed97fc7b0133058b858a89951972a,"Sem garantia, vou levar numa loja pra saber se é original ",보증이 없어서 정품인지 확인하려고 매장에 가져가야 합니다.,2018-05-09 09:59:33
6966b21d5a0ca10f795dc14508c1b7bf,Meu produto ainda não foi entregue. Data prevista 21/03. ,제 제품이 아직 배송되지 않았습니다. 예정 배송일은 3월 21일입니다.,2018-02-24 11:41:05
a6b7a54fd0db4d3a5d6c9d6af0aae6d1,Espero que entregue o jogo de toalha que não veio ,수건 세트가 오지 않아서 배송되기를 기대하고 있습니다.,2017-11-01 11:06:46
abf95d8f93963d70ab53ff935297c315,Pedir na cor preta e veio na cor vermelha.,검정색으로 주문했는데 빨간색으로 왔습니다.,2017-03-21 15:07:48
0217ad862ae7391cc3964c07ce3d6ea1,Produto diferente do esperado.,기대했던 것과 다른 제품이 왔습니다.,2017-11-29 14:43:25
0decd9643e5f685a9fc1bf05ab16a186,"Produto não tem o selo de garantia da Xerox, não é autêntico. Não há segurança e confiabilidade de que se trata de um produto original da Xerox. Já solicitei a devolução.",제품에 Xerox 보증 인증 스티커가 없어서 정품이 아닌 것 같습니다. Xerox 정품의 안전성과 신뢰성이 없어 반품을 요청했습니다.,2018-03-06 15:43:28
9b256bac4d128fa4841abe19f6126836,NOTA FISCAL E MERCADORIA NÃO CORRESPONDE AO PRODUTO DO PEDIDO,주문한 제품과 송장 정보가 일치하지 않습니다.,2018-02-28 16:33:54
ad1e6579c0a8fffc5d8fe3f60fec72f5,Pelo valor tá bom,가격 대비 괜찮습니다.,2018-01-26 15:29:54
5958fb8c6e854b986800307f995fd209,"Deveriam não ser tão demorado na entrega do produto e deveriam colocar numa caixinha mais bonitinha por ser folhado a ouro, valorizava mais o produto de vcs, mas não indicaria não.",배송이 너무 늦었습니다. 금도금 제품이라 더 예쁜 포장을 해주었으면 좋겠습니다. 그래도 추천하지는 않겠습니다.,2017-09-01 20:04:49
dbdd3beb8869ae263445924f3f08a695,Recebido no prazo. Só achei muito demorado.,예정된 기간 내에 받았습니다. 다만 배송이 좀 더딘 편이었습니다.,2017-11-23 23:22:03
a2a216a3b0034fa46d13dfa2ef86a62c,NÃO RECEBI O PRODUTO,제품을 받지 못했습니다.,2018-03-21 09:25:26
8343719a3a2ba5f03b26696bccdc754c,não recebi o produto. o ptoduto em que eu vi na loja era uma coisa e nao chegou e eu tinha colocado todos os dados corretor ja verifiquei na agencia dos correios e nao estava quero meu reembolso no ma,"제품을 받지 못했습니다. 매장에서 본 제품과 다른 것이 왔고, 정확한 정보를 입력했는데도 배송이 되지 않았습니다. 환불을 요청합니다.",2017-11-08 22:03:54
5d79d483f058dc640b8948650d14562f,"O filtro foi entregue perfeitamente, mas uma das velas que o acompanham veio com defeito.","필터는 잘 배송되었지만, 함께 온 필터 카트리지 중 하나가 불량이었습니다.",2017-09-02 19:32:05
bdf4a80e044daa0de2d8d7f3ea697f7f,"Recomendo pois é a primeira vez que acontece, mas pedi a devolução pq o produto veio sem acessórios, diferente da propaganda. Esperando lannister dar retorno.",처음 있는 일이라 추천합니다. 하지만 제품에 부속품이 없이 왔어서 광고와 다르게 왔습니다. 환불을 기다리고 있습니다.,2018-05-18 11:34:05
a5a1a9c036a5213d2833ca3b19de15dd,Não tinham o produto anunciado e entraram em contato para substituir.,"제품이 광고와 다르게 없었지만, 대체품으로 연락해 주었습니다.",2018-01-04 11:22:25
ef4327728e4c06e8ca7c8da666e4438d,"Eu comprei uma carteira, que chegou até antes do prazo. Porém, em menos de um mês de uso,o acabamento da carteira se soltou todo.","지갑을 구매했는데, 배송이 예정보다 빨리 왔습니다. 하지만 한 달도 안 되어 지갑의 마감 처리가 모두 풀어졌습니다.",2017-11-09 19:42:02
9c3843505b51a21d1955b27664f70827,"Ainda não posso avaliar nem o estado do produto nem a loja,Quando chegar farei uma avaliação justa .",아직 제품 상태나 가게에 대해 평가할 수 없습니다. 제품이 도착하면 공정한 평가를 하겠습니다.,2018-01-24 21:55:18
4ba3f21bd638fd2e98fc97de01b63a34,"o mouse que eu queria veio errado, pois as especificações não são claras, eu pensei que o mouse era sem fio, porém o mesmo é com fio. Mas dentro do que foi ""pedido"" veio certo.",내가 원했던 마우스가 잘못 왔습니다. 제품 설명이 명확하지 않아서 무선 마우스인 줄 알았는데 유선 마우스였습니다. 하지만 주문한 대로 왔습니다.,2018-03-25 15:22:52
626d1cc366da566023f1b3d8e202d568,"A descrição do produto refere-se a um material e acabamento que parece ser muito bom, porém recebi o produto em MDF, que nada mais é que um adesivo, mal colado, com discretas bolhas...","제품 설명에는 좋은 재질과 마감이라고 되어 있었지만, 받은 제품은 MDF로 된 접착제 제품이었고 제대로 붙지도 않았으며 약간의 기포가 있었습니다.",2018-06-26 04:15:10
580603672a21252f21fa8a8b4ca85986,Recebi somente uma. Porém comprei duas. Não gostei da qualidade do produto e não veio embalada com etiqueta. Fica a impressão que é usada. E comprei para presentear. Quero devolve-lá. ,두 개를 주문했지만 한 개만 받았습니다. 제품 품질이 마음에 들지 않았고 포장에 라벨도 없었습니다. 중고품 같은 느낌이 들었습니다. 선물용으로 샀는데 반품하고 싶습니다.,2018-04-19 22:05:25
286a461fcd1b94e24227817fa93f8a57,"O produto não corresponde ao que eu comprei, a película é muito menor que a tela do celular e não cobre toda a tela.",내가 구매한 제품과 다르게 왔습니다. 화면 보호 필름이 화면보다 훨씬 작아서 전체를 덮지 못합니다.,2018-03-13 16:13:11
13a945cf4dff971e45059d790da4daf4,creio que o atraso e dos correios,배송 지연은 우체국 때문인 것 같습니다.,2018-02-23 20:55:32
f738b7f44b5be61ae982e3ea9c87289f,"A loja entregou rapidamente, bem embalado. Recomendo a loja, mas não o produto.",가게에서 빨리 배송해 주었고 포장도 잘 되어 있었습니다. 가게는 추천하지만 제품은 추천하지 않습니다.,2017-10-07 19:24:09
83f3d57e77ac04a095a21b92ae0fd835,O produto foi entregue correto mas faltou a nota fiscal gostaria que me enviasse a nota fiscal deste produto.,제품은 잘 왔지만 송장이 없었습니다. 송장을 보내주시기 바랍니다.,2018-05-24 12:31:39
dd95d0db9c5b772bb855486678dc8a87,O produto veio com defeito . Amassado.,제품이 배송되었지만 훼손되어 왔습니다.,2018-02-07 19:04:42
9ace889082238720c827037211d2510f,Não recomendo. Produto não funcionou e veio numa embalagem sem proteção.,추천하지 않습니다. 제품이 작동하지 않았고 보호 포장도 없이 왔습니다.,2018-04-30 08:16:25
f432f3c0fa070bf9e7fc4d4598124027,"Tive a impressão de que o produto era maiorla quando estava com ele em mãos pois no site era diferente mas gostei do produto. ..super recomendo essa loja muitos precisos na data da entrega 
","제품을 받아보니 웹사이트에서 본 것보다 작아 보였지만, 제품 자체는 마음에 들었습니다. 이 가게를 강력히 추천합니다. 배송 날짜도 정확했습니다.",2017-07-16 15:44:34
f149be0602ecbdd2222b8fdfa075a73f,O produto que recebi é diferente e inferior ao anunciado. Quero devolver.,받은 제품이 광고와 다르고 품질이 떨어집니다. 반품하고 싶습니다.,2018-07-06 00:20:22
b9dd3f0e6a1d159b84a47b61a8824f65,O produto ainda não foi entregue.,아직 제품이 배송되지 않았습니다.,2017-11-24 04:46:05
041687935b1e4c3715beb1602270b40c,A embalagem difere daquela do site .Portanto não acredito que seja o mesmo.,웹사이트의 포장과 다르게 왔기 때문에 같은 제품이 아닌 것 같습니다.,2017-12-26 10:35:22
e7a8ad4c0e5f135b0e6502878f493e2d,"Recebi o produto com problema, passei um Email com detalhes problema, até agora não tive respostas.","제품에 문제가 있어 이메일로 자세한 내용을 보냈지만, 아직 답변이 없습니다.",2017-08-31 17:56:41
5f8692d4a41e2be3cf2a61b57cec915b,"Na compra o produto aparenta ser diferente e quando veio aparenta ser exatamente qualquer película do mercado, mas nem apliquei","구매할 때는 제품이 다른 것 같았지만, 받아보니 시중에서 구할 수 있는 일반적인 화면 보호 필름과 다를 바 없었습니다. 하지만 아직 부착하지 않았습니다.",2017-05-31 21:16:25
47e488415ce9fda6fee06ab849f35ec0,Produto não funcionou no meu pc. ,제품이 내 PC에서 작동하지 않습니다.,2018-02-12 11:51:40
aa14b8f4567fef1be1a8912ca010f1c7,Não recebi a capa De sofá. Estou aguardando e não estou informada de quando virá,소파 커버를 받지 못했습니다. 언제 올지 모르겠습니다.,2018-08-24 21:17:00
8e72d023c1371c9bb78de1516a30174b,"Não chegou todo o pedido, no pedido são três, mas só chegaram dois.",주문한 3개 중 2개만 도착했습니다.,2017-11-24 14:28:06
67108cb298a177e412fffded667043fc,"Até agora não consegui fazer esse troço funcionar.
testei vários programas e nada, não reconhece.
Meu carro é um Santana 2001.",아직도 이 제품을 작동시키지 못했습니다. 여러 프로그램을 시도했지만 인식되지 않습니다. 제 차는 2001년 산타나 모델입니다.,2018-01-16 17:07:27
b50e9081ca228b1950dba3678b9e13b8,"Botei que não foi entregue, porque da compra que eu fiz de 4 produto da mesma nota só 1 veio.. estou esperando alguem entrar em contato",배송되지 않았다고 신고했습니다. 4개 제품을 주문했지만 1개만 도착했기 때문입니다. 연락을 기다리고 있습니다.,2017-11-25 18:26:39
af99e2024c32e91db8bd36c7508ba102,Comprei um modelo e veio outro. Espero que troquem por o produto correto!,주문한 모델과 다른 제품이 왔습니다. 올바른 제품으로 교환해 주기를 바랍니다!,2018-05-13 15:10:21
a9cd6a8565b10d36007e7a68f48af097,ainda não recebi o produto.,아직 제품을 받지 못했습니다.,2018-08-06 23:49:14
64f0da9068715955d37b40377363ecc7,O produto comprado não tem a mesma qualidade de outros perfumes da mesma marca que comprei anteriormente.,구매한 제품의 품질이 이전에 구매한 동일 브랜드 제품들에 비해 낮습니다.,2017-10-05 19:54:13
2f0bf5f44f075c8b48a0adbcc3eaa408,"Me chateou pois a lancheira que comprei não tinha... pediram pra escolher outro modelo ,escolhi só que a que mandaram já foi outro modelo..... minha filha gostou mais não fiquei totalmente satisfeita.",구매한 도시락 가방이 원하던 것과 달랐습니다. 다른 모델을 선택했지만 보내준 것도 다른 모델이었습니다. 딸이 더 좋아했지만 완전히 만족스럽지는 않았습니다.,2018-02-03 21:44:39
ebc94658c583ab37ad4f8e9091c4bef2,"Foi entrgue dentro do prazo, porem nao foi entregue o produto com as caracteristicas q comprei. ","배송은 기한 내에 이루어졌지만, 구매한 제품 특성과 다른 제품이 배송되었습니다.",2018-04-14 08:22:43
2228184e3773ea7d28d150ed03ef65dc,"Produto de péssima qualidade, muito diferente do oferecido no site. ",제품 품질이 매우 좋지 않아 웹사이트에서 보여준 것과 많이 달랐습니다.,2017-04-09 17:21:29
b2f4a8f4cbaf1ca08d4454b73851e754,Gostei e recomendo ,만족스러웠고 추천합니다.,2018-01-16 12:56:02
d199e49e9cd642beda8a36b85fd6d51d,muito fina,매우 섬세합니다.,2017-08-08 12:18:26
055bb586a2d17c7677a6096c56b6e2b0,Comprei 02. Unidades só recebi 01,2개를 주문했지만 1개만 받았습니다.,2018-03-03 17:44:51
bbc289789c7c2753320ce35b3fb773a2,Um excelente site. Super recomendo.,훌륭한 웹사이트입니다. 강력 추천합니다.,2017-07-01 18:50:04
09ebfabd9f6552771f5d90e099fa0738,"Adorei a rapidez, o produto veio do jeito que pedi mas a película veio toda trincada. Não vou mandar de volta pq não vale a pena pagar o correio por conta do preço do produto.","신속한 배송이었고 주문한 대로 제품이 왔지만, 보호 필름이 많이 깨져 있었습니다. 제품 가격에 비해 배송비를 지불하기 싫어서 반품하지 않겠습니다.",2017-05-08 22:53:56
875776703718e362c278092c5504ccc3,Oh meu produto veio faltando pessoa e não consigo resolver ,제 제품이 일부 누락되어 왔고 해결할 수 없습니다.,2017-05-15 21:20:33
2a63765c400304a82efd12bd16d8f1d4,"Por enquanto só foi entregue o decantar, a tábua ainda não chegou, sendo que os dois produtos aparecem como da mesma loja, chegou um e-mail para eu ir retirar nos correios, porém so chegou um deles!!!",지금까지 디캔터만 도착했고 도마는 아직 도착하지 않았습니다. 두 제품이 같은 판매처에서 왔다고 하는데 하나만 도착했고 우체국에서 찾아가라는 메일을 받았습니다.,2017-09-14 22:29:52
a5c654c2a0126153f98af71a65a159de,Produto não corresponde ao previsto!,제품이 예상했던 것과 일치하지 않습니다!,2018-05-30 23:05:14
f1b070043fd1979039538e8644181f9d,A extensão enviada não é a mesma da imagem.,보내온 확장자가 이미지와 다릅니다.,2018-04-06 20:34:39
6d4fbffb6862725cc8485066b8aca192,"foi entregue no prazo correto site seguro, porem veio quebrado. espero que a loja troque ou devolva o dinheiro estou esperando uma devolutiva. ",기한 내에 안전하게 배송되었지만 제품이 깨져 왔습니다. 교환이나 환불을 기다리고 있습니다.,2017-05-15 21:29:32
cf165c316414f3f5ef8fe2ef84a443c3,Muito legal em ,매우 좋습니다.,2018-01-30 02:02:30
9c978d47acdd5de3c4588d5af74c5c66,Ja respondi esse questionario.,이 설문조사에 이미 답변했습니다.,2017-02-18 16:32:17
07015ec9fa46c951514edc46a108d719,"Recebi no prazo, mas comprei o hoverboard com bolsa, e ela não veio gostaria de saber por Que","기한 내에 받았지만, 가방과 함께 구매한 호버보드가 오지 않아 왜 그런지 알고 싶습니다.",2017-12-30 18:25:34
5eeac31e1838a5a8563b9d111cd09a5d,"Rastreio falho,produto ficou parado na postagem.",배송 추적이 잘되지 않아 제품이 우체국에 멈춰있었습니다.,2017-10-29 12:43:30
213fa687a6a7d5d3cbcb1ac3ec9c5633,O produto veio sem manuai ensinando como montar.,제품에 조립 설명서가 없이 왔습니다.,2017-12-06 10:27:21
011c899816ea29773525bd3322dbb6aa,"Recebi o produto numa embalagem de papel, geralmente esses relógios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. ","종이 포장으로 제품이 왔는데, 보통 이런 시계들은 단단한 포장재로 오는데 위조품이 아닐까 걱정됩니다.",2018-04-30 15:02:34
d59cc61c2dae8aad29577564430a4e6b,A bolsa tira colo naltika não veio,내 주문한 나탈리카 숄더백이 오지 않았습니다.,2018-01-19 11:16:31
0ef9e877644c6bc7049bbd78f6e2846b,até o momento não foi entregue o byeblade kit 4 tornado,아직 토네이도 베이블레이드 키트 4가 배송되지 않았습니다.,2018-05-07 16:47:40
6042aab766ef2c352f7b2aae4e1f9290,"Recebi o produto dentro do prazo. Mas solicitei o reeembolso e vou fazer a devolução pois o produto nao confere com o mostrado no site, não tem o nome do mickey dentro e a xícara esta mal pintada.","기한 내에 제품을 받았지만, 사이트에 보여진 것과 다르고 미키마우스 이름도 없으며 컵의 페인팅도 잘못되어 환불을 요청하고 반품할 것입니다.",2017-09-24 11:08:30
2dcf5497d9dc70e0e723bbc2bd26fe7d,"Gostaria de receber ainda meu pedido. Fazia parte de um presente, mesmo q fora da data ainda preciso entregá-lo.",아직 주문한 제품을 받지 못했습니다. 선물용이었는데 기한이 지났어도 전달해야 합니다.,2017-11-29 13:45:10
507920861be390ea5beb588607e4b0ab,Este recebi certo.,제 주문 제품은 잘 받았습니다.,2018-01-04 13:30:02
3571bf5785e29132d318f3c5222560f7,"O relógio parece aqueles vendidos na 25 de março, muito simples, vem em uma embalagem qualquer e a imagem de dentro do gato é desbotada e opaca. ",시계가 25 de março에서 파는 그런 단순한 제품 같습니다. 포장도 그냥 일반적이고 안에 있는 고양이 그림도 바랜 것 같아 보입니다.,2018-04-30 12:54:15
4726e333b8605a51b03b823f5021f3d1,Chegou quebrada pois a embalagem era péssima ,포장이 너무 좋지 않아 제품이 깨져서 왔습니다.,2018-06-20 13:41:47
2447371e2d56b6efd605d73aff766657,Produto demorou muito para chegar,제품이 너무 늦게 도착했습니다.,2017-11-07 11:37:18
ca70cf8792727da384ba1b6e384cfbf6,"Recebi o produto com defeito! Como proceder para devolver? Aguardo orientação.
",제품에 결함이 있어 왔습니다. 어떻게 반품하면 될까요? 안내 부탁드립니다.,2018-06-07 22:42:55
c1deab56eafcb4bec7703bbe7bd25137,produto fora da minha expectativa ,제품이 내 기대에 미치지 못했습니다.,2018-07-19 09:36:34
69cb0d195f5c4d7f9d4a13bfb8d65600,Estou aguardando a troca do capacete.,헬멧 교환을 기다리고 있습니다.,2018-06-07 18:01:09
b19b72e56e6641e94e3858dc4a311b14,Preciso do produto urgentemente e ele não chegou no prazo e até hoje eu espero. ,제품이 시급히 필요한데 기한 내에 도착하지 않았고 지금까지도 기다리고 있습니다.,2018-03-15 19:24:19
17f12788b667e6b9af13a3f11ae1db08,"Sim, por ser medicamento de uso contínuo, uma demora de quase 15 dias para entrega é um absurdo, eu prefiro pagar um pouco mais caro no produto, e receber em 3 dias. ","네, 지속적으로 사용해야 하는 약물인데 거의 15일이나 지연되는 것은 말도 안 됩니다. 좀 더 비싸더라도 3일 내에 받을 수 있는 제품을 구매하겠습니다.",2018-06-01 14:50:42
c279543d72807dc9b91e39e5d87b5493,"O jogo de cama faz juz à imagem apresentada no produto, é bonito, no entanto deixa a desejar em acabamento, muita linha solta e a costura foi refeita deixando falha no tecido.","침구 세트는 제품 이미지와 잘 맞지만, 마감 처리가 좋지 않아 실밥이 많이 나오고 봉제 부분도 제대로 되지 않아 아쉽습니다.",2017-02-25 18:06:22
8fa02a6beaf631e5a3a05daaee039df6,"Na capa do produto tem um labrador sentado.
Não cabe nem a pata do labrador! Imagem engana bem.",제품 표지에 있는 래브라도 강아지는 실제 제품에 전혀 맞지 않습니다. 이미지가 매우 잘못되어 있습니다.,2018-05-09 19:00:25
4d49d457ad5fc517a2a6f4f9ba232067,"Difícil ajuste, cheira muito mal e é muito curto",조정이 어렵고 냄새가 너무 심하며 너무 짧습니다.,2017-06-06 23:32:25
